member,checkin,checkout
100287,2020-04-01T00:13:29Z,2020-04-01T01:36:29Z
100287,2020-04-06T07:11:57Z,2020-04-06T08:26:57Z
100287,2020-04-06T18:48:10Z,2020-04-06T20:44:10Z
100287,2020-04-10T03:20:56Z,2020-04-10T03:42:56Z
100287,2020-04-14T18:03:51Z,2020-04-14T19:33:51Z
100287,2020-04-16T05:11:34Z,2020-04-16T05:58:34Z
100287,2020-04-19T00:02:13Z,2020-04-19T00:58:13Z
100287,2020-04-19T15:11:03Z,2020-04-19T15:49:03Z
100287,2020-04-20T09:18:27Z,2020-04-20T09:41:27Z
100287,2020-04-27T22:11:26Z,2020-04-27T23:28:26Z
100287,2020-04-30T20:41:30Z,2020-04-30T21:32:30Z
100288,2020-04-01T14:21:03Z,2020-04-01T16:17:03Z
100288,2020-04-05T09:32:49Z,2020-04-05T11:05:49Z
100288,2020-04-09T19:23:07Z,2020-04-09T20:39:07Z
100288,2020-04-18T18:39:00Z,2020-04-18T19:16:00Z
100288,2020-04-19T01:28:03Z,2020-04-19T02:30:03Z
100288,2020-04-21T09:49:08Z,2020-04-21T11:12:08Z
100288,2020-04-23T20:25:57Z,2020-04-23T21:31:57Z
100288,2020-04-24T12:34:20Z,2020-04-24T14:23:20Z
100288,2020-04-24T22:35:00Z,2020-04-24T23:57:00Z
100288,2020-04-27T06:27:06Z,2020-04-27T07:00:06Z
100288,2020-04-27T09:02:36Z,2020-04-27T09:56:36Z
100289,2020-04-01T13:10:41Z,2020-04-01T14:51:41Z
100289,2020-04-11T16:25:46Z,2020-04-11T17:10:46Z
100289,2020-04-12T07:01:40Z,2020-04-12T08:17:40Z
100289,2020-04-13T14:09:49Z,2020-04-13T15:25:49Z
100289,2020-04-16T21:48:44Z,2020-04-16T23:03:44Z
100289,2020-04-23T00:49:04Z,2020-04-23T01:53:04Z
100289,2020-04-24T01:41:13Z,2020-04-24T02:52:13Z
100289,2020-04-30T14:28:41Z,2020-04-30T16:05:41Z
100290,2020-04-10T11:20:33Z,2020-04-10T12:44:33Z
100290,2020-04-11T18:37:27Z,2020-04-11T20:09:27Z
100290,2020-04-12T17:26:59Z,2020-04-12T17:54:59Z
100290,2020-04-15T07:20:45Z,2020-04-15T09:08:45Z
100290,2020-04-15T19:37:48Z,2020-04-15T20:09:48Z
100290,2020-04-16T02:33:00Z,2020-04-16T03:48:00Z
100290,2020-04-16T17:01:24Z,2020-04-16T17:30:24Z
100290,2020-04-18T03:48:52Z,2020-04-18T04:54:52Z
100290,2020-04-18T08:05:51Z,2020-04-18T09:11:51Z
100290,2020-04-19T07:53:18Z,2020-04-19T09:24:18Z
100290,2020-04-25T03:44:53Z,2020-04-25T05:27:53Z
100290,2020-04-27T06:20:11Z,2020-04-27T07:01:11Z
100290,2020-04-29T16:32:51Z,2020-04-29T17:12:51Z
100291,2020-04-03T07:13:56Z,2020-04-03T08:24:56Z
100291,2020-04-06T22:09:38Z,2020-04-06T22:37:38Z
100291,2020-04-10T19:51:38Z,2020-04-10T20:45:38Z
100291,2020-04-12T00:18:18Z,2020-04-12T01:56:18Z
100291,2020-04-16T11:18:33Z,2020-04-16T12:17:33Z
100291,2020-04-18T13:42:59Z,2020-04-18T14:34:59Z
100291,2020-04-20T21:45:59Z,2020-04-20T23:05:59Z
100291,2020-04-21T07:21:53Z,2020-04-21T09:13:53Z
100291,2020-04-24T02:12:39Z,2020-04-24T02:58:39Z
100291,2020-04-25T05:51:23Z,2020-04-25T06:13:23Z
100292,2020-04-03T01:10:46Z,2020-04-03T01:55:46Z
100292,2020-04-03T08:20:15Z,2020-04-03T10:06:15Z
100292,2020-04-08T05:38:13Z,2020-04-08T06:20:13Z
100292,2020-04-08T16:46:36Z,2020-04-08T18:23:36Z
100292,2020-04-10T02:29:16Z,2020-04-10T02:59:16Z
100292,2020-04-13T11:12:59Z,2020-04-13T11:32:59Z
100292,2020-04-14T01:24:35Z,2020-04-14T02:21:35Z
100292,2020-04-16T16:58:16Z,2020-04-16T18:52:16Z
100292,2020-04-18T00:39:05Z,2020-04-18T01:36:05Z
100292,2020-04-21T11:27:58Z,2020-04-21T12:05:58Z
100292,2020-04-23T01:43:26Z,2020-04-23T02:37:26Z
100292,2020-04-25T13:18:06Z,2020-04-25T13:53:06Z
100292,2020-04-28T11:33:42Z,2020-04-28T12:01:42Z
100293,2020-04-01T23:49:16Z,2020-04-02T00:44:16Z
100293,2020-04-04T15:17:45Z,2020-04-04T17:05:45Z
100293,2020-04-06T00:44:05Z,2020-04-06T01:50:05Z
100293,2020-04-07T04:16:26Z,2020-04-07T05:26:26Z
100293,2020-04-12T07:42:01Z,2020-04-12T09:10:01Z
100293,2020-04-24T21:07:31Z,2020-04-24T22:01:31Z
100293,2020-04-30T06:56:39Z,2020-04-30T08:02:39Z
100293,2020-04-30T09:40:08Z,2020-04-30T10:59:08Z
100294,2020-04-01T06:01:40Z,2020-04-01T07:03:40Z
100294,2020-04-06T14:50:38Z,2020-04-06T16:44:38Z
100294,2020-04-08T22:15:14Z,2020-04-08T23:43:14Z
100294,2020-04-09T04:18:50Z,2020-04-09T06:09:50Z
100294,2020-04-12T13:53:37Z,2020-04-12T14:29:37Z
100294,2020-04-13T14:37:41Z,2020-04-13T15:04:41Z
100294,2020-04-14T21:34:47Z,2020-04-14T22:45:47Z
100294,2020-04-17T10:59:13Z,2020-04-17T12:31:13Z
100294,2020-04-23T09:26:03Z,2020-04-23T09:52:03Z
100294,2020-04-23T15:53:17Z,2020-04-23T16:59:17Z
100294,2020-04-27T01:07:59Z,2020-04-27T01:46:59Z
100295,2020-04-03T03:26:50Z,2020-04-03T04:58:50Z
100295,2020-04-06T05:46:37Z,2020-04-06T06:42:37Z
100295,2020-04-08T14:24:36Z,2020-04-08T16:24:36Z
100295,2020-04-08T20:01:16Z,2020-04-08T20:25:16Z
100295,2020-04-10T21:26:33Z,2020-04-10T22:04:33Z
100295,2020-04-13T13:54:56Z,2020-04-13T14:29:56Z
100295,2020-04-22T00:11:05Z,2020-04-22T00:44:05Z
100295,2020-04-22T20:26:45Z,2020-04-22T21:51:45Z
100295,2020-04-27T09:33:05Z,2020-04-27T11:13:05Z
100295,2020-04-29T10:07:16Z,2020-04-29T10:45:16Z
100295,2020-04-30T04:26:37Z,2020-04-30T06:03:37Z
100296,2020-04-10T00:12:53Z,2020-04-10T00:59:53Z
100296,2020-04-14T06:53:17Z,2020-04-14T07:49:17Z
100296,2020-04-15T21:16:58Z,2020-04-15T23:03:58Z
100296,2020-04-20T17:22:10Z,2020-04-20T17:58:10Z
100296,2020-04-25T19:12:40Z,2020-04-25T19:50:40Z
100296,2020-04-28T03:22:32Z,2020-04-28T03:48:32Z
100296,2020-04-29T03:07:08Z,2020-04-29T04:21:08Z
100297,2020-04-08T05:48:30Z,2020-04-08T07:16:30Z
100297,2020-04-11T09:32:14Z,2020-04-11T10:52:14Z
100297,2020-04-16T13:12:19Z,2020-04-16T14:05:19Z
100297,2020-04-21T03:37:59Z,2020-04-21T04:49:59Z
100297,2020-04-21T14:24:09Z,2020-04-21T15:34:09Z
100297,2020-04-27T18:20:39Z,2020-04-27T19:44:39Z
100297,2020-04-29T12:16:25Z,2020-04-29T13:11:25Z
100298,2020-04-01T09:46:07Z,2020-04-01T11:41:07Z
100298,2020-04-05T19:29:07Z,2020-04-05T20:23:07Z
100298,2020-04-05T23:24:54Z,2020-04-06T00:52:54Z
100298,2020-04-12T13:09:51Z,2020-04-12T14:20:51Z
100298,2020-04-12T23:31:19Z,2020-04-13T00:37:19Z
100298,2020-04-14T02:01:56Z,2020-04-14T02:40:56Z
100298,2020-04-14T18:09:32Z,2020-04-14T19:28:32Z
100298,2020-04-16T21:36:34Z,2020-04-16T23:33:34Z
100298,2020-04-23T04:42:00Z,2020-04-23T06:01:00Z
100298,2020-04-23T05:17:42Z,2020-04-23T07:10:42Z
100298,2020-04-23T12:15:28Z,2020-04-23T13:56:28Z
100298,2020-04-27T22:02:29Z,2020-04-27T22:46:29Z
100298,2020-04-29T02:18:08Z,2020-04-29T04:16:08Z
100298,2020-04-29T04:07:11Z,2020-04-29T05:58:11Z
100298,2020-04-29T14:23:28Z,2020-04-29T15:57:28Z
100299,2020-04-07T19:10:36Z,2020-04-07T19:39:36Z
100299,2020-04-08T05:55:16Z,2020-04-08T07:44:16Z
100299,2020-04-09T04:13:59Z,2020-04-09T05:50:59Z
100299,2020-04-10T23:05:04Z,2020-04-11T00:52:04Z
100299,2020-04-11T21:01:06Z,2020-04-11T21:22:06Z
100299,2020-04-13T07:36:49Z,2020-04-13T08:55:49Z
100299,2020-04-13T09:13:06Z,2020-04-13T11:08:06Z
100299,2020-04-16T08:24:16Z,2020-04-16T09:09:16Z
100299,2020-04-16T12:12:14Z,2020-04-16T13:41:14Z
100299,2020-04-19T01:26:46Z,2020-04-19T03:15:46Z
100299,2020-04-23T00:53:54Z,2020-04-23T02:37:54Z
100300,2020-04-01T21:41:16Z,2020-04-01T22:39:16Z
100300,2020-04-04T13:30:22Z,2020-04-04T14:28:22Z
100300,2020-04-04T22:33:37Z,2020-04-05T00:23:37Z
100300,2020-04-07T20:12:09Z,2020-04-07T21:30:09Z
100300,2020-04-08T08:48:59Z,2020-04-08T10:25:59Z
100300,2020-04-10T16:32:47Z,2020-04-10T17:42:47Z
100300,2020-04-17T03:21:50Z,2020-04-17T03:50:50Z
100300,2020-04-17T14:30:13Z,2020-04-17T15:05:13Z
100300,2020-04-26T22:59:43Z,2020-04-27T00:18:43Z
100300,2020-04-26T23:08:17Z,2020-04-27T00:49:17Z
100300,2020-04-28T03:42:58Z,2020-04-28T05:08:58Z
100300,2020-04-30T10:31:07Z,2020-04-30T11:05:07Z
100300,2020-04-30T18:28:41Z,2020-04-30T19:23:41Z
100301,2020-04-01T02:48:10Z,2020-04-01T03:45:10Z
100301,2020-04-02T00:44:43Z,2020-04-02T01:23:43Z
100301,2020-04-05T06:22:23Z,2020-04-05T07:02:23Z
100301,2020-04-06T19:02:15Z,2020-04-06T20:51:15Z
100301,2020-04-10T17:10:00Z,2020-04-10T18:59:00Z
100301,2020-04-18T16:12:18Z,2020-04-18T17:42:18Z
100301,2020-04-28T03:49:25Z,2020-04-28T05:26:25Z
100302,2020-04-04T23:37:01Z,2020-04-05T00:44:01Z
100302,2020-04-06T20:19:32Z,2020-04-06T21:24:32Z
100302,2020-04-27T22:38:06Z,2020-04-28T00:35:06Z
100302,2020-04-29T02:00:21Z,2020-04-29T03:59:21Z
100303,2020-04-02T21:07:30Z,2020-04-02T21:34:30Z
100303,2020-04-09T17:56:14Z,2020-04-09T19:08:14Z
100303,2020-04-10T21:19:25Z,2020-04-10T23:15:25Z
100303,2020-04-11T10:51:04Z,2020-04-11T12:34:04Z
100303,2020-04-15T23:51:18Z,2020-04-16T00:33:18Z
100303,2020-04-17T23:09:57Z,2020-04-17T23:48:57Z
100303,2020-04-19T09:47:21Z,2020-04-19T11:31:21Z
100303,2020-04-23T00:10:50Z,2020-04-23T01:04:50Z
100303,2020-04-28T03:45:05Z,2020-04-28T04:19:05Z
100303,2020-04-30T20:33:34Z,2020-04-30T22:16:34Z
100304,2020-04-01T11:45:07Z,2020-04-01T12:53:07Z
100304,2020-04-02T11:54:32Z,2020-04-02T12:48:32Z
100304,2020-04-07T04:01:56Z,2020-04-07T06:00:56Z
100304,2020-04-15T14:39:06Z,2020-04-15T16:31:06Z
100304,2020-04-16T19:02:11Z,2020-04-16T20:40:11Z
100304,2020-04-21T06:26:12Z,2020-04-21T07:54:12Z
100304,2020-04-24T11:52:58Z,2020-04-24T13:41:58Z
100304,2020-04-24T12:18:27Z,2020-04-24T14:11:27Z
100304,2020-04-29T23:00:40Z,2020-04-30T00:31:40Z
100305,2020-04-03T23:28:04Z,2020-04-04T00:31:04Z
100305,2020-04-06T10:15:34Z,2020-04-06T12:02:34Z
100305,2020-04-08T10:40:56Z,2020-04-08T12:23:56Z
100305,2020-04-09T01:28:17Z,2020-04-09T03:21:17Z
100305,2020-04-09T13:32:30Z,2020-04-09T15:11:30Z
100305,2020-04-10T02:08:54Z,2020-04-10T02:32:54Z
100305,2020-04-10T05:04:35Z,2020-04-10T05:39:35Z
100305,2020-04-13T04:08:54Z,2020-04-13T05:47:54Z
100305,2020-04-14T22:13:34Z,2020-04-14T23:18:34Z
100305,2020-04-17T13:14:29Z,2020-04-17T14:31:29Z
100305,2020-04-19T08:43:47Z,2020-04-19T09:06:47Z
100305,2020-04-23T03:46:29Z,2020-04-23T05:22:29Z
100305,2020-04-27T09:54:50Z,2020-04-27T11:53:50Z
100305,2020-04-29T06:22:51Z,2020-04-29T08:20:51Z
100306,2020-04-03T02:56:46Z,2020-04-03T04:35:46Z
100306,2020-04-06T10:46:57Z,2020-04-06T12:45:57Z
100306,2020-04-07T00:01:00Z,2020-04-07T00:35:00Z
100306,2020-04-09T01:25:24Z,2020-04-09T03:02:24Z
100306,2020-04-11T16:39:03Z,2020-04-11T18:15:03Z
100306,2020-04-12T00:10:17Z,2020-04-12T01:41:17Z
100306,2020-04-14T14:59:19Z,2020-04-14T16:44:19Z
100306,2020-04-18T05:38:57Z,2020-04-18T06:08:57Z
100306,2020-04-21T05:04:09Z,2020-04-21T05:38:09Z
100306,2020-04-22T05:43:35Z,2020-04-22T06:54:35Z
100306,2020-04-23T20:21:42Z,2020-04-23T21:05:42Z
100307,2020-04-12T22:43:11Z,2020-04-12T23:45:11Z
100307,2020-04-17T10:37:28Z,2020-04-17T12:27:28Z
100307,2020-04-19T15:30:14Z,2020-04-19T16:46:14Z
100307,2020-04-22T10:19:52Z,2020-04-22T11:49:52Z
100307,2020-04-22T10:43:06Z,2020-04-22T12:26:06Z
100307,2020-04-23T00:15:50Z,2020-04-23T00:57:50Z
100307,2020-04-24T04:59:14Z,2020-04-24T06:08:14Z
100307,2020-04-25T21:26:46Z,2020-04-25T23:07:46Z
100307,2020-04-26T11:24:43Z,2020-04-26T12:58:43Z
100307,2020-04-28T06:43:01Z,2020-04-28T07:14:01Z
100307,2020-04-29T20:25:50Z,2020-04-29T21:49:50Z
100308,2020-04-04T17:18:40Z,2020-04-04T19:14:40Z
100308,2020-04-07T21:21:43Z,2020-04-07T22:41:43Z
100308,2020-04-15T01:18:09Z,2020-04-15T02:48:09Z
100308,2020-04-15T04:31:51Z,2020-04-15T05:09:51Z
100308,2020-04-19T11:26:06Z,2020-04-19T12:06:06Z
100308,2020-04-29T13:38:28Z,2020-04-29T14:11:28Z
100309,2020-04-05T10:24:29Z,2020-04-05T11:51:29Z
100309,2020-04-09T08:50:06Z,2020-04-09T09:23:06Z
100309,2020-04-13T17:37:32Z,2020-04-13T18:20:32Z
100309,2020-04-22T21:32:37Z,2020-04-22T23:22:37Z
100309,2020-04-26T03:56:46Z,2020-04-26T05:03:46Z
100309,2020-04-26T10:24:32Z,2020-04-26T12:18:32Z
100309,2020-04-28T16:28:36Z,2020-04-28T17:09:36Z
100310,2020-04-02T01:57:40Z,2020-04-02T03:52:40Z
100310,2020-04-02T16:06:33Z,2020-04-02T17:46:33Z
100310,2020-04-04T09:28:01Z,2020-04-04T10:07:01Z
100310,2020-04-07T18:59:18Z,2020-04-07T19:20:18Z
100310,2020-04-08T21:04:54Z,2020-04-08T22:44:54Z
100310,2020-04-09T08:07:53Z,2020-04-09T08:56:53Z
100310,2020-04-11T13:55:27Z,2020-04-11T15:49:27Z
100310,2020-04-16T00:39:50Z,2020-04-16T01:18:50Z
100310,2020-04-19T03:38:26Z,2020-04-19T05:35:26Z
100310,2020-04-19T08:11:01Z,2020-04-19T08:38:01Z
100310,2020-04-21T14:07:24Z,2020-04-21T14:28:24Z
100310,2020-04-24T05:08:30Z,2020-04-24T06:38:30Z
100310,2020-04-30T19:37:31Z,2020-04-30T21:12:31Z
100311,2020-03-31T22:03:42Z,2020-03-31T22:44:42Z
100311,2020-04-09T17:41:47Z,2020-04-09T18:35:47Z
100311,2020-04-21T03:16:52Z,2020-04-21T03:51:52Z
100311,2020-04-22T20:02:27Z,2020-04-22T20:52:27Z
100311,2020-04-23T01:53:48Z,2020-04-23T03:45:48Z
100311,2020-04-23T05:46:54Z,2020-04-23T07:46:54Z
100311,2020-04-28T17:51:20Z,2020-04-28T18:52:20Z
100311,2020-04-29T14:25:34Z,2020-04-29T16:18:34Z
100312,2020-04-03T04:47:11Z,2020-04-03T05:39:11Z
100312,2020-04-03T10:38:58Z,2020-04-03T11:22:58Z
100312,2020-04-08T09:30:17Z,2020-04-08T10:47:17Z
100312,2020-04-10T22:58:17Z,2020-04-10T23:52:17Z
100312,2020-04-11T09:43:56Z,2020-04-11T10:13:56Z
100312,2020-04-11T15:20:00Z,2020-04-11T16:04:00Z
100312,2020-04-17T11:57:39Z,2020-04-17T13:19:39Z
100312,2020-04-17T22:45:13Z,2020-04-18T00:24:13Z
100312,2020-04-18T17:02:26Z,2020-04-18T18:38:26Z
100312,2020-04-21T11:26:28Z,2020-04-21T12:30:28Z
100312,2020-04-22T06:40:11Z,2020-04-22T08:35:11Z
100312,2020-04-26T11:24:57Z,2020-04-26T13:10:57Z
100312,2020-04-28T02:29:38Z,2020-04-28T04:12:38Z
100313,2020-04-06T14:50:45Z,2020-04-06T15:21:45Z
100313,2020-04-09T03:10:36Z,2020-04-09T04:25:36Z
100313,2020-04-09T08:45:19Z,2020-04-09T10:33:19Z
100313,2020-04-10T23:30:56Z,2020-04-11T00:39:56Z
100313,2020-04-12T12:03:57Z,2020-04-12T12:51:57Z
100313,2020-04-24T20:33:36Z,2020-04-24T22:04:36Z
100313,2020-04-24T23:54:28Z,2020-04-25T00:18:28Z
100313,2020-04-25T11:50:43Z,2020-04-25T12:25:43Z
100313,2020-04-30T08:49:29Z,2020-04-30T09:51:29Z
100314,2020-04-03T13:17:16Z,2020-04-03T15:04:16Z
100314,2020-04-06T12:14:53Z,2020-04-06T12:34:53Z
100314,2020-04-06T18:38:46Z,2020-04-06T20:36:46Z
100314,2020-04-08T14:47:07Z,2020-04-08T16:29:07Z
100314,2020-04-11T13:22:12Z,2020-04-11T14:59:12Z
100314,2020-04-19T23:44:03Z,2020-04-20T01:03:03Z
100314,2020-04-21T20:43:44Z,2020-04-21T21:33:44Z
100314,2020-04-28T03:05:41Z,2020-04-28T04:06:41Z
100315,2020-04-01T07:34:29Z,2020-04-01T08:31:29Z
100315,2020-04-03T14:35:26Z,2020-04-03T16:13:26Z
100315,2020-04-04T18:30:06Z,2020-04-04T19:13:06Z
100315,2020-04-04T22:07:38Z,2020-04-04T22:56:38Z
100315,2020-04-12T14:45:06Z,2020-04-12T16:39:06Z
100315,2020-04-13T06:39:46Z,2020-04-13T08:36:46Z
100315,2020-04-14T07:11:15Z,2020-04-14T07:37:15Z
100315,2020-04-16T12:50:16Z,2020-04-16T14:33:16Z
100315,2020-04-19T01:15:27Z,2020-04-19T02:00:27Z
100315,2020-04-20T01:49:56Z,2020-04-20T02:56:56Z
100315,2020-04-24T07:42:04Z,2020-04-24T08:57:04Z
100316,2020-04-02T18:12:23Z,2020-04-02T19:00:23Z
100316,2020-04-06T20:45:53Z,2020-04-06T22:17:53Z
100316,2020-04-09T14:15:22Z,2020-04-09T15:13:22Z
100316,2020-04-11T01:49:23Z,2020-04-11T03:07:23Z
100316,2020-04-14T04:16:20Z,2020-04-14T06:01:20Z
100316,2020-04-21T20:22:15Z,2020-04-21T22:14:15Z
100316,2020-04-22T07:10:36Z,2020-04-22T08:15:36Z
100316,2020-04-30T11:36:59Z,2020-04-30T13:27:59Z
100317,2020-04-07T19:51:54Z,2020-04-07T20:32:54Z
100317,2020-04-13T13:15:27Z,2020-04-13T14:39:27Z
100317,2020-04-21T19:29:34Z,2020-04-21T21:25:34Z
100317,2020-04-22T12:10:48Z,2020-04-22T12:40:48Z
100317,2020-04-22T20:52:02Z,2020-04-22T22:37:02Z
100317,2020-04-28T15:46:31Z,2020-04-28T16:38:31Z
100318,2020-04-02T18:59:16Z,2020-04-02T20:30:16Z
100318,2020-04-03T00:14:23Z,2020-04-03T01:26:23Z
100318,2020-04-05T00:33:45Z,2020-04-05T02:23:45Z
100318,2020-04-11T04:07:27Z,2020-04-11T05:14:27Z
100318,2020-04-13T02:13:20Z,2020-04-13T03:14:20Z
100318,2020-04-15T02:49:36Z,2020-04-15T04:48:36Z
100318,2020-04-17T14:19:29Z,2020-04-17T15:11:29Z
100318,2020-04-24T00:39:59Z,2020-04-24T00:59:59Z
100318,2020-04-24T05:56:00Z,2020-04-24T07:43:00Z
100318,2020-04-24T09:58:54Z,2020-04-24T11:50:54Z
100318,2020-04-26T12:07:32Z,2020-04-26T13:24:32Z
100319,2020-04-01T00:58:46Z,2020-04-01T01:47:46Z
100319,2020-04-04T22:20:58Z,2020-04-04T23:22:58Z
100319,2020-04-07T12:02:23Z,2020-04-07T13:43:23Z
100319,2020-04-15T15:36:49Z,2020-04-15T17:09:49Z
100319,2020-04-16T05:48:38Z,2020-04-16T06:21:38Z
100319,2020-04-16T16:09:05Z,2020-04-16T18:01:05Z
100319,2020-04-18T12:43:27Z,2020-04-18T13:20:27Z
100319,2020-04-20T21:41:00Z,2020-04-20T22:05:00Z
100319,2020-04-23T11:30:13Z,2020-04-23T13:07:13Z
100319,2020-04-28T02:43:22Z,2020-04-28T04:27:22Z
100319,2020-04-28T04:58:05Z,2020-04-28T05:44:05Z
100320,2020-04-06T07:57:23Z,2020-04-06T09:11:23Z
100320,2020-04-07T18:19:04Z,2020-04-07T20:04:04Z
100320,2020-04-08T22:59:51Z,2020-04-09T00:34:51Z
100320,2020-04-11T12:04:28Z,2020-04-11T13:27:28Z
100320,2020-04-13T11:06:20Z,2020-04-13T12:18:20Z
100320,2020-04-15T20:40:25Z,2020-04-15T21:53:25Z
100320,2020-04-19T15:06:21Z,2020-04-19T16:03:21Z
100320,2020-04-21T05:47:18Z,2020-04-21T06:20:18Z
100320,2020-04-21T09:54:53Z,2020-04-21T10:39:53Z
100320,2020-04-21T14:59:07Z,2020-04-21T16:18:07Z
100320,2020-04-22T23:58:19Z,2020-04-23T00:43:19Z
100320,2020-04-25T13:49:47Z,2020-04-25T14:19:47Z
100321,2020-04-04T08:40:24Z,2020-04-04T10:37:24Z
100321,2020-04-05T20:24:01Z,2020-04-05T21:48:01Z
100321,2020-04-07T00:32:25Z,2020-04-07T00:57:25Z
100321,2020-04-07T01:26:11Z,2020-04-07T02:06:11Z
100321,2020-04-07T15:51:24Z,2020-04-07T17:16:24Z
100321,2020-04-11T02:02:32Z,2020-04-11T03:00:32Z
100321,2020-04-13T11:29:20Z,2020-04-13T12:43:20Z
100321,2020-04-14T06:39:44Z,2020-04-14T07:25:44Z
100322,2020-04-07T02:42:57Z,2020-04-07T04:16:57Z
100322,2020-04-07T15:45:37Z,2020-04-07T16:39:37Z
100322,2020-04-09T00:05:19Z,2020-04-09T01:20:19Z
100322,2020-04-09T08:05:19Z,2020-04-09T09:27:19Z
100322,2020-04-11T08:19:04Z,2020-04-11T09:52:04Z
100322,2020-04-12T12:32:40Z,2020-04-12T14:06:40Z
100322,2020-04-14T10:01:42Z,2020-04-14T10:56:42Z
100322,2020-04-17T20:02:21Z,2020-04-17T20:34:21Z
100322,2020-04-22T17:26:57Z,2020-04-22T18:32:57Z
100322,2020-04-25T01:45:33Z,2020-04-25T03:32:33Z
100322,2020-04-28T21:16:14Z,2020-04-28T22:12:14Z
100322,2020-04-28T22:02:08Z,2020-04-28T22:58:08Z
100323,2020-04-01T13:25:40Z,2020-04-01T15:01:40Z
100323,2020-04-01T19:19:29Z,2020-04-01T20:48:29Z
100323,2020-04-03T10:01:03Z,2020-04-03T11:20:03Z
100323,2020-04-07T00:44:12Z,2020-04-07T01:39:12Z
100323,2020-04-07T21:16:03Z,2020-04-07T22:05:03Z
100323,2020-04-07T22:35:48Z,2020-04-07T23:30:48Z
100323,2020-04-10T01:37:06Z,2020-04-10T02:12:06Z
100323,2020-04-12T19:47:55Z,2020-04-12T20:58:55Z
100323,2020-04-15T09:18:55Z,2020-04-15T09:39:55Z
100323,2020-04-17T09:53:02Z,2020-04-17T10:54:02Z
100323,2020-04-18T22:38:40Z,2020-04-19T00:25:40Z
100323,2020-04-19T22:28:18Z,2020-04-19T23:13:18Z
100323,2020-04-29T19:50:42Z,2020-04-29T21:29:42Z
100323,2020-04-30T09:39:15Z,2020-04-30T10:01:15Z
100324,2020-04-02T19:24:08Z,2020-04-02T20:41:08Z
100324,2020-04-04T15:06:40Z,2020-04-04T16:24:40Z
100324,2020-04-11T06:36:27Z,2020-04-11T07:11:27Z
100324,2020-04-14T00:40:45Z,2020-04-14T01:25:45Z
100324,2020-04-14T08:39:34Z,2020-04-14T09:29:34Z
100324,2020-04-18T11:59:39Z,2020-04-18T13:45:39Z
100324,2020-04-20T05:44:17Z,2020-04-20T06:28:17Z
100324,2020-04-20T22:00:20Z,2020-04-20T23:29:20Z
100324,2020-04-24T04:01:21Z,2020-04-24T05:13:21Z
100324,2020-04-27T18:19:29Z,2020-04-27T19:11:29Z
100325,2020-04-01T20:51:48Z,2020-04-01T22:30:48Z
100325,2020-04-04T03:01:48Z,2020-04-04T04:49:48Z
100325,2020-04-04T10:47:39Z,2020-04-04T12:00:39Z
100325,2020-04-05T14:37:57Z,2020-04-05T15:19:57Z
100325,2020-04-06T09:21:33Z,2020-04-06T11:03:33Z
100325,2020-04-10T13:41:54Z,2020-04-10T15:14:54Z
100325,2020-04-16T17:29:36Z,2020-04-16T18:44:36Z
100325,2020-04-20T04:59:38Z,2020-04-20T05:34:38Z
100325,2020-04-23T04:10:02Z,2020-04-23T06:03:02Z
100325,2020-04-27T23:33:04Z,2020-04-28T00:40:04Z
100325,2020-04-28T19:58:54Z,2020-04-28T21:20:54Z
100325,2020-04-29T09:08:58Z,2020-04-29T10:38:58Z
100325,2020-04-30T00:22:03Z,2020-04-30T01:41:03Z
100325,2020-04-30T11:01:51Z,2020-04-30T11:49:51Z
100325,2020-04-30T21:40:26Z,2020-04-30T22:41:26Z
100326,2020-04-01T08:18:46Z,2020-04-01T09:41:46Z
100326,2020-04-02T07:40:18Z,2020-04-02T09:21:18Z
100326,2020-04-15T01:05:28Z,2020-04-15T02:32:28Z
100326,2020-04-15T05:03:46Z,2020-04-15T06:00:46Z
100326,2020-04-22T10:09:01Z,2020-04-22T11:42:01Z
100326,2020-04-23T05:08:15Z,2020-04-23T05:39:15Z
100327,2020-04-01T11:12:16Z,2020-04-01T12:55:16Z
100327,2020-04-03T08:25:59Z,2020-04-03T09:07:59Z
100327,2020-04-04T02:33:35Z,2020-04-04T04:29:35Z
100327,2020-04-06T08:10:18Z,2020-04-06T08:45:18Z
100327,2020-04-06T11:27:51Z,2020-04-06T12:20:51Z
100327,2020-04-15T02:51:29Z,2020-04-15T03:30:29Z
100327,2020-04-19T00:24:30Z,2020-04-19T01:20:30Z
100327,2020-04-21T15:42:54Z,2020-04-21T17:31:54Z
100327,2020-04-22T06:33:04Z,2020-04-22T07:05:04Z
100327,2020-04-23T12:55:36Z,2020-04-23T14:25:36Z
100327,2020-04-25T01:09:45Z,2020-04-25T01:58:45Z
100327,2020-04-30T04:55:15Z,2020-04-30T06:45:15Z
100328,2020-04-01T04:44:20Z,2020-04-01T05:32:20Z
100328,2020-04-01T07:10:24Z,2020-04-01T08:05:24Z
100328,2020-04-06T15:24:10Z,2020-04-06T16:59:10Z
100328,2020-04-23T07:18:51Z,2020-04-23T09:02:51Z
100328,2020-04-26T03:26:35Z,2020-04-26T04:24:35Z
100329,2020-04-07T22:18:56Z,2020-04-07T23:52:56Z
100329,2020-04-08T15:49:34Z,2020-04-08T16:44:34Z
100329,2020-04-09T01:21:21Z,2020-04-09T02:08:21Z
